date,pollution,dew,temp,press,wnd_dir,wnd_spd,snow
2013-11-27 21:00:00,0,-29,-3.0,1028.0,NW,302.62,0
2013-11-27 22:00:00,0,-29,-3.0,1029.0,NW,309.77,0
2013-11-27 23:00:00,0,-30,-3.0,1029.0,NW,318.71,0
2013-11-28 00:00:00,0,-30,-3.0,1029.0,NW,329.89,0
2013-11-28 01:00:00,0,-29,-3.0,1029.0,NW,337.04,0
2013-11-28 02:00:00,0,-28,-4.0,1028.0,NW,341.06,0
2013-11-28 03:00:00,0,-28,-4.0,1028.0,NW,345.98,0
2013-11-28 04:00:00,0,-28,-4.0,1028.0,NW,350.9,0
2013-11-28 05:00:00,0,-27,-3.0,1027.0,NW,358.05,0
2013-11-28 06:00:00,0,-27,-3.0,1028.0,NW,365.2,0
2013-11-28 07:00:00,0,-26,-3.0,1028.0,NW,372.35,0
2013-11-28 08:00:00,0,-26,-2.0,1029.0,NW,378.16,0
2013-11-28 09:00:00,0,-27,0.0,1028.0,NW,386.21,0
2013-11-28 10:00:00,0,-30,1.0,1028.0,NW,394.26,0
2013-11-28 11:00:00,0,-32,3.0,1027.0,NW,403.2,0
2013-11-28 12:00:00,0,-33,4.0,1026.0,NW,413.03,0
2013-11-28 13:00:00,0,-31,4.0,1025.0,NW,421.97,0
2013-11-28 14:00:00,1,-30,6.0,1024.0,NW,430.02,0
2013-11-28 15:00:00,0,-28,5.0,1024.0,NW,439.85,0
2013-11-28 16:00:00,0,-28,6.0,1024.0,NW,447.9,0
2013-11-28 17:00:00,0,-24,6.0,1024.0,NW,452.82,0
2013-11-28 18:00:00,1,-20,6.0,1024.0,NW,457.74,0
2013-11-28 19:00:00,2,-19,6.0,1024.0,NW,460.87,0
2013-11-28 20:00:00,3,-19,6.0,1024.0,NW,465.79,0
2013-11-28 21:00:00,3,-18,5.0,1024.0,NW,468.92,0
2013-11-28 22:00:00,3,-18,6.0,1024.0,NW,474.73,0
2013-11-28 23:00:00,3,-18,6.0,1024.0,NW,480.54,0
2013-11-29 00:00:00,1,-18,4.0,1024.0,NW,485.46,0
2013-11-29 01:00:00,1,-16,-1.0,1023.0,NW,490.38,0
2013-11-29 02:00:00,1,-14,-2.0,1023.0,cv,0.89,0
2013-11-29 03:00:00,1,-16,-3.0,1023.0,NW,3.13,0
2013-11-29 04:00:00,1,-16,-4.0,1023.0,NW,6.26,0
2013-11-29 05:00:00,1,-15,-3.0,1023.0,NW,8.05,0
2013-11-29 06:00:00,1,-14,-3.0,1022.0,NW,9.84,0
2013-11-29 07:00:00,1,-14,-4.0,1022.0,NW,13.86,0
2013-11-29 08:00:00,1,-12,-1.0,1023.0,cv,0.89,0
2013-11-29 09:00:00,2,-14,5.0,1023.0,cv,1.78,0
2013-11-29 10:00:00,2,-18,8.0,1022.0,NW,3.13,0
2013-11-29 11:00:00,1,-18,10.0,1021.0,NW,6.26,0
2013-11-29 12:00:00,1,-17,10.0,1020.0,NW,9.39,0
2013-11-29 13:00:00,1,-17,12.0,1018.0,NW,13.41,0
2013-11-29 14:00:00,1,-17,13.0,1018.0,SE,4.92,0
2013-11-29 15:00:00,2,-18,12.0,1017.0,SE,8.94,0
2013-11-29 16:00:00,2,-18,11.0,1016.0,SE,12.96,0
2013-11-29 17:00:00,2,-18,10.0,1017.0,SE,16.09,0
2013-11-29 18:00:00,4,-17,10.0,1017.0,SE,21.01,0
2013-11-29 19:00:00,4,-15,8.0,1017.0,NW,4.92,0
2013-11-29 20:00:00,3,-14,8.0,1017.0,SE,4.02,0
2013-11-29 21:00:00,3,-14,8.0,1017.0,SE,8.04,0
2013-11-29 22:00:00,3,-14,7.0,1017.0,NW,1.79,0
2013-11-29 23:00:00,3,-12,2.0,1017.0,cv,0.89,0
2013-11-30 00:00:00,3,-12,0.0,1017.0,cv,1.78,0
2013-11-30 01:00:00,3,-13,1.0,1017.0,cv,2.67,0
2013-11-30 02:00:00,3,-13,2.0,1018.0,NW,4.92,0
2013-11-30 03:00:00,2,-10,-1.0,1019.0,NW,8.94,0
2013-11-30 04:00:00,1,-10,-1.0,1019.0,NW,12.96,0
2013-11-30 05:00:00,1,-11,0.0,1020.0,NW,17.88,0
2013-11-30 06:00:00,1,-12,0.0,1021.0,NW,21.9,0
2013-11-30 07:00:00,1,-12,-1.0,1022.0,NW,25.03,0
2013-11-30 08:00:00,1,-14,3.0,1023.0,NW,30.84,0
2013-11-30 09:00:00,1,-15,6.0,1024.0,NE,3.13,0
2013-11-30 10:00:00,1,-18,8.0,1024.0,NW,4.02,0
2013-11-30 11:00:00,1,-17,10.0,1025.0,NW,9.83,0
2013-11-30 12:00:00,0,-17,10.0,1024.0,NW,12.96,0
2013-11-30 13:00:00,0,-17,11.0,1024.0,NW,16.98,0
2013-11-30 14:00:00,0,-18,10.0,1023.0,NE,3.13,0
2013-11-30 15:00:00,0,-19,10.0,1023.0,NE,4.92,0
2013-11-30 16:00:00,1,-20,9.0,1024.0,SE,1.79,0
2013-11-30 17:00:00,1,-19,4.0,1024.0,cv,0.89,0
2013-11-30 18:00:00,1,-19,4.0,1025.0,cv,1.78,0
2013-11-30 19:00:00,1,-17,1.0,1025.0,NW,1.79,0
2013-11-30 20:00:00,1,-18,3.0,1026.0,cv,0.89,0
2013-11-30 21:00:00,2,-17,1.0,1026.0,cv,1.78,0
2013-11-30 22:00:00,1,-13,0.0,1026.0,NE,0.89,0
2013-11-30 23:00:00,1,-18,4.0,1026.0,cv,0.89,0
2013-12-01 00:00:00,1,-13,-2.0,1026.0,NE,0.89,0
2013-12-01 01:00:00,1,-14,-3.0,1025.0,NW,3.13,0
2013-12-01 02:00:00,1,-13,-3.0,1025.0,NE,0.89,0
2013-12-01 03:00:00,1,-13,-4.0,1025.0,cv,0.89,0
2013-12-01 04:00:00,2,-13,-3.0,1025.0,cv,1.78,0
2013-12-01 05:00:00,2,-14,-4.0,1025.0,cv,2.67,0
2013-12-01 06:00:00,3,-13,-6.0,1025.0,NW,0.89,0
2013-12-01 07:00:00,3,-14,-3.0,1025.0,cv,0.89,0
2013-12-01 08:00:00,4,-13,-2.0,1025.0,NW,3.13,0
2013-12-01 09:00:00,3,-14,1.0,1026.0,cv,0.89,0
2013-12-01 10:00:00,3,-16,7.0,1025.0,NW,1.79,0
2013-12-01 11:00:00,2,-16,9.0,1025.0,cv,0.89,0
2013-12-01 12:00:00,1,-16,9.0,1023.0,NW,1.79,0
2013-12-01 13:00:00,1,-17,10.0,1022.0,NW,4.92,0
2013-12-01 14:00:00,1,-17,11.0,1021.0,SE,3.13,0
2013-12-01 15:00:00,2,-18,12.0,1021.0,NW,3.13,0
2013-12-01 16:00:00,2,-17,11.0,1020.0,SE,3.13,0
2013-12-01 17:00:00,2,-15,9.0,1020.0,SE,6.26,0
2013-12-01 18:00:00,2,-14,8.0,1021.0,SE,9.39,0
2013-12-01 19:00:00,3,-13,8.0,1021.0,SE,13.41,0
2013-12-01 20:00:00,4,-12,4.0,1021.0,SE,15.2,0
2013-12-01 21:00:00,5,-11,1.0,1021.0,cv,0.89,0
2013-12-01 22:00:00,4,-10,2.0,1021.0,NW,1.79,0
2013-12-01 23:00:00,4,-10,-2.0,1021.0,NE,0.89,0
2013-12-02 00:00:00,5,-10,-3.0,1021.0,NE,1.78,0
2013-12-02 01:00:00,7,-10,-3.0,1020.0,NW,1.79,0
2013-12-02 02:00:00,6,-9,-3.0,1020.0,NW,3.58,0
2013-12-02 03:00:00,4,-11,-4.0,1020.0,NW,6.71,0
2013-12-02 04:00:00,3,-12,-2.0,1019.0,NW,8.5,0
2013-12-02 05:00:00,3,-11,-5.0,1019.0,NW,11.63,0
2013-12-02 06:00:00,3,-11,-4.0,1019.0,cv,0.89,0
2013-12-02 07:00:00,3,-12,-4.0,1019.0,NW,3.13,0
2013-12-02 08:00:00,4,-11,0.0,1019.0,NW,6.26,0
2013-12-02 09:00:00,2,-12,2.0,1020.0,NW,9.39,0
2013-12-02 10:00:00,2,-13,5.0,1019.0,NW,11.18,0
2013-12-02 11:00:00,2,-15,7.0,1019.0,cv,1.79,0
2013-12-02 12:00:00,3,-16,10.0,1018.0,NW,1.79,0
2013-12-02 13:00:00,3,-15,10.0,1018.0,cv,0.89,0
2013-12-02 14:00:00,3,-15,12.0,1017.0,cv,1.78,0
2013-12-02 15:00:00,2,-15,11.0,1017.0,cv,2.67,0
2013-12-02 16:00:00,3,-16,11.0,1017.0,SE,1.79,0
2013-12-02 17:00:00,3,-13,6.0,1017.0,cv,0.89,0
2013-12-02 18:00:00,4,-11,4.0,1018.0,cv,1.34,0
2013-12-02 19:00:00,6,-11,1.0,1018.0,NE,0.89,0
2013-12-02 20:00:00,6,-12,1.0,1019.0,SE,0.89,0
2013-12-02 21:00:00,6,-11,-1.0,1020.0,NW,1.79,0
2013-12-02 22:00:00,6,-12,1.0,1020.0,cv,0.89,0
2013-12-02 23:00:00,7,-11,1.0,1020.0,cv,1.78,0
2013-12-03 00:00:00,7,-11,2.0,1021.0,NW,4.02,0
2013-12-03 01:00:00,7,-11,-1.0,1020.0,NW,7.15,0
2013-12-03 02:00:00,5,-11,-3.0,1021.0,NW,11.17,0
2013-12-03 03:00:00,3,-11,-3.0,1021.0,NW,14.3,0
2013-12-03 04:00:00,3,-11,-3.0,1021.0,NW,17.43,0
2013-12-03 05:00:00,2,-11,-2.0,1021.0,NW,20.56,0
2013-12-03 06:00:00,2,-11,-3.0,1021.0,NW,23.69,0
2013-12-03 07:00:00,2,-11,-2.0,1022.0,cv,0.45,0
2013-12-03 08:00:00,2,-12,0.0,1023.0,NE,1.79,0
2013-12-03 09:00:00,2,-10,7.0,1024.0,NW,3.13,0
2013-12-03 10:00:00,1,-14,10.0,1024.0,NE,3.13,0
2013-12-03 11:00:00,2,-14,11.0,1024.0,NW,1.79,0
2013-12-03 12:00:00,1,-15,13.0,1023.0,NW,4.92,0
2013-12-03 13:00:00,1,-14,14.0,1022.0,NW,8.05,0
2013-12-03 14:00:00,1,-14,14.0,1021.0,NW,9.84,0
2013-12-03 15:00:00,1,-14,15.0,1021.0,NW,13.86,0
2013-12-03 16:00:00,1,-15,14.0,1021.0,NW,17.88,0
2013-12-03 17:00:00,1,-16,13.0,1021.0,NW,21.9,0
2013-12-03 18:00:00,1,-16,12.0,1021.0,NW,25.03,0
2013-12-03 19:00:00,2,-15,11.0,1021.0,NW,28.16,0
2013-12-03 20:00:00,4,-15,11.0,1021.0,cv,1.79,0
2013-12-03 21:00:00,5,-14,10.0,1021.0,NW,1.79,0
2013-12-03 22:00:00,5,-11,10.0,1021.0,SE,3.13,0
2013-12-03 23:00:00,5,-12,6.0,1021.0,cv,1.79,0
2013-12-04 00:00:00,5,-10,3.0,1021.0,cv,2.68,0
2013-12-04 01:00:00,5,-9,-1.0,1021.0,NW,1.79,0
2013-12-04 02:00:00,6,-10,-1.0,1021.0,NW,4.92,0
2013-12-04 03:00:00,5,-10,-1.0,1021.0,cv,0.45,0
2013-12-04 04:00:00,6,-9,-3.0,1020.0,cv,0.9,0
2013-12-04 05:00:00,5,-8,-2.0,1020.0,cv,1.79,0
2013-12-04 06:00:00,4,-8,-2.0,1020.0,cv,2.68,0
2013-12-04 07:00:00,5,-9,-3.0,1020.0,NW,1.79,0
2013-12-04 08:00:00,3,-8,-1.0,1021.0,NW,4.92,0
2013-12-04 09:00:00,4,-9,3.0,1021.0,cv,0.89,0
2013-12-04 10:00:00,3,-11,8.0,1021.0,NW,4.02,0
2013-12-04 11:00:00,2,-12,11.0,1020.0,NE,3.13,0
2013-12-04 12:00:00,2,-13,11.0,1019.0,NE,6.26,0
2013-12-04 13:00:00,2,-13,12.0,1018.0,NE,8.05,0
2013-12-04 14:00:00,1,-13,14.0,1018.0,NE,11.18,0
2013-12-04 15:00:00,1,-13,14.0,1018.0,NE,12.97,0
2013-12-04 16:00:00,1,-12,12.0,1018.0,NE,16.1,0
2013-12-04 17:00:00,2,-12,9.0,1018.0,cv,0.89,0
2013-12-04 18:00:00,2,-11,5.0,1018.0,cv,1.78,0
2013-12-04 19:00:00,2,-11,5.0,1019.0,NE,0.89,0
2013-12-04 20:00:00,4,-9,5.0,1019.0,cv,0.45,0
2013-12-04 21:00:00,5,-9,3.0,1020.0,cv,1.34,0
2013-12-04 22:00:00,5,-9,4.0,1020.0,NW,1.79,0
2013-12-04 23:00:00,3,-9,4.0,1020.0,NW,3.58,0
2013-12-05 00:00:00,2,-9,4.0,1021.0,cv,0.89,0
2013-12-05 01:00:00,4,-8,3.0,1021.0,cv,1.78,0
2013-12-05 02:00:00,5,-8,2.0,1022.0,NW,1.79,0
2013-12-05 03:00:00,4,-8,2.0,1022.0,NE,1.79,0
2013-12-05 04:00:00,2,-12,6.0,1022.0,NE,7.6,0
2013-12-05 05:00:00,1,-13,3.0,1023.0,NW,1.79,0
2013-12-05 06:00:00,1,-11,2.0,1024.0,NW,4.92,0
2013-12-05 07:00:00,1,-11,4.0,1025.0,NE,4.92,0
2013-12-05 08:00:00,1,-12,4.0,1026.0,NW,4.02,0
2013-12-05 09:00:00,1,-14,6.0,1027.0,NW,7.15,0
2013-12-05 10:00:00,1,-17,8.0,1027.0,NW,10.28,0
2013-12-05 11:00:00,0,-18,9.0,1027.0,NE,4.02,0
2013-12-05 12:00:00,0,-17,9.0,1026.0,NW,3.13,0
2013-12-05 13:00:00,0,-17,9.0,1025.0,NE,3.13,0
2013-12-05 14:00:00,0,-17,10.0,1024.0,NE,6.26,0
2013-12-05 15:00:00,0,-17,10.0,1023.0,cv,0.89,0
2013-12-05 16:00:00,0,-18,8.0,1023.0,SE,1.79,0
2013-12-05 17:00:00,1,-16,6.0,1023.0,SE,2.68,0
2013-12-05 18:00:00,1,-15,3.0,1023.0,cv,0.89,0
2013-12-05 19:00:00,2,-15,3.0,1023.0,SE,1.79,0
2013-12-05 20:00:00,1,-16,4.0,1023.0,SE,3.58,0
2013-12-05 21:00:00,2,-15,3.0,1022.0,SE,5.37,0
2013-12-05 22:00:00,2,-14,0.0,1022.0,SE,7.16,0
2013-12-05 23:00:00,2,-11,-1.0,1022.0,cv,0.89,0
2013-12-06 00:00:00,3,-12,-2.0,1022.0,cv,1.78,0
2013-12-06 01:00:00,3,-11,-2.0,1021.0,cv,2.67,0
2013-12-06 02:00:00,3,-11,-4.0,1021.0,NW,1.79,0
2013-12-06 03:00:00,4,-11,-3.0,1021.0,cv,0.89,0
2013-12-06 04:00:00,4,-12,-4.0,1021.0,NW,0.89,0
2013-12-06 05:00:00,5,-11,-5.0,1020.0,NE,0.89,0
2013-12-06 06:00:00,5,-11,-4.0,1020.0,NW,1.79,0
2013-12-06 07:00:00,4,-11,-5.0,1020.0,cv,0.89,0
2013-12-06 08:00:00,5,-11,-5.0,1021.0,NW,1.79,0
2013-12-06 09:00:00,4,-10,2.0,1021.0,cv,0.89,0
2013-12-06 10:00:00,4,-11,3.0,1021.0,cv,1.78,0
2013-12-06 11:00:00,4,-11,5.0,1020.0,cv,2.67,0
2013-12-06 12:00:00,5,-12,7.0,1019.0,NW,1.79,0
2013-12-06 13:00:00,4,-12,9.0,1018.0,NW,3.58,0
2013-12-06 14:00:00,2,-12,10.0,1017.0,cv,0.89,0
2013-12-06 15:00:00,5,-12,10.0,1017.0,cv,1.78,0
2013-12-06 16:00:00,7,-9,9.0,1017.0,SE,1.79,0
2013-12-06 17:00:00,7,-8,8.0,1018.0,SE,5.81,0
2013-12-06 18:00:00,3,-6,5.0,1018.0,cv,0.89,0
2013-12-06 19:00:00,4,-6,3.0,1019.0,cv,1.78,0
2013-12-06 20:00:00,5,-7,-1.0,1019.0,NE,1.79,0
2013-12-06 21:00:00,5,-5,1.0,1019.0,cv,0.45,0
2013-12-06 22:00:00,8,-5,-1.0,1020.0,NE,0.89,0
2013-12-06 23:00:00,9,-6,-2.0,1020.0,SE,0.89,0
2013-12-07 00:00:00,10,-6,-2.0,1020.0,SE,1.78,0
2013-12-07 01:00:00,12,-7,-3.0,1019.0,NW,0.89,0
2013-12-07 02:00:00,13,-6,-3.0,1020.0,cv,0.45,0
2013-12-07 03:00:00,12,-7,-3.0,1020.0,cv,0.9,0
2013-12-07 04:00:00,10,-7,-4.0,1020.0,NW,1.79,0
2013-12-07 05:00:00,10,-8,-4.0,1020.0,NW,3.58,0
2013-12-07 06:00:00,7,-8,-4.0,1020.0,cv,0.89,0
2013-12-07 07:00:00,6,-8,-4.0,1020.0,cv,1.78,0
2013-12-07 08:00:00,5,-8,-4.0,1021.0,NW,1.79,0
2013-12-07 09:00:00,5,-7,-1.0,1021.0,NW,3.58,0
2013-12-07 10:00:00,5,-7,2.0,1022.0,cv,0.89,0
2013-12-07 11:00:00,6,-7,4.0,1021.0,cv,1.78,0
2013-12-07 12:00:00,8,-5,5.0,1020.0,SE,1.79,0
2013-12-07 13:00:00,9,-4,5.0,1020.0,SE,4.92,0
2013-12-07 14:00:00,11,-4,6.0,1019.0,SE,6.71,0
2013-12-07 15:00:00,12,-3,6.0,1018.0,SE,8.5,0
2013-12-07 16:00:00,13,-3,5.0,1019.0,cv,0.89,0
2013-12-07 17:00:00,13,-4,2.0,1019.0,cv,1.78,0
2013-12-07 18:00:00,13,-4,0.0,1019.0,NE,0.89,0
2013-12-07 19:00:00,13,-4,0.0,1019.0,NE,1.78,0
2013-12-07 20:00:00,13,-3,0.0,1020.0,cv,0.45,0
2013-12-07 21:00:00,14,-2,1.0,1020.0,cv,0.9,0
2013-12-07 22:00:00,14,-4,-1.0,1020.0,cv,1.79,0
2013-12-07 23:00:00,13,-3,1.0,1020.0,cv,2.68,0
2013-12-08 00:00:00,13,-2,2.0,1020.0,cv,3.57,0
2013-12-08 01:00:00,12,-1,3.0,1020.0,SE,1.79,0
2013-12-08 02:00:00,12,-1,3.0,1020.0,SE,2.68,0
2013-12-08 03:00:00,12,-1,3.0,1020.0,cv,0.45,0
2013-12-08 04:00:00,13,-1,3.0,1020.0,NW,1.79,0
2013-12-08 05:00:00,13,-1,3.0,1020.0,cv,0.45,0
2013-12-08 06:00:00,13,-1,4.0,1020.0,NW,1.79,0
2013-12-08 07:00:00,12,-2,2.0,1020.0,NW,4.92,0
2013-12-08 08:00:00,11,-2,2.0,1020.0,cv,0.89,0
2013-12-08 09:00:00,10,-2,3.0,1021.0,NW,1.79,0
2013-12-08 10:00:00,11,-2,5.0,1021.0,NE,1.79,0
2013-12-08 11:00:00,10,-3,6.0,1020.0,NE,3.58,0
2013-12-08 12:00:00,8,-3,7.0,1019.0,NE,5.37,0
2013-12-08 13:00:00,6,-6,9.0,1019.0,NE,9.39,0
2013-12-08 14:00:00,5,-9,11.0,1018.0,NW,4.92,0
2013-12-08 15:00:00,1,-11,10.0,1018.0,NW,9.84,0
2013-12-08 16:00:00,0,-16,10.0,1019.0,NW,17.89,0
2013-12-08 17:00:00,0,-15,8.0,1020.0,NW,26.83,0
2013-12-08 18:00:00,0,-15,7.0,1021.0,NW,36.66,0
2013-12-08 19:00:00,1,-16,6.0,1022.0,NW,47.84,0
2013-12-08 20:00:00,0,-16,5.0,1023.0,NW,60.8,0
2013-12-08 21:00:00,0,-16,4.0,1024.0,NW,71.98,0
2013-12-08 22:00:00,0,-16,3.0,1024.0,NW,80.92,0
2013-12-08 23:00:00,0,-16,3.0,1024.0,NW,88.07,0
2013-12-09 00:00:00,0,-16,2.0,1025.0,NW,95.22,0
2013-12-09 01:00:00,0,-16,2.0,1025.0,NW,102.37,0
2013-12-09 02:00:00,0,-16,1.0,1025.0,NW,108.18,0
2013-12-09 03:00:00,0,-14,-1.0,1025.0,NW,113.1,0
2013-12-09 04:00:00,0,-16,2.0,1025.0,NW,121.15,0
2013-12-09 05:00:00,0,-17,2.0,1025.0,NW,130.98,0
2013-12-09 06:00:00,0,-17,1.0,1025.0,NW,139.92,0
2013-12-09 07:00:00,0,-17,0.0,1026.0,NW,147.07,0
2013-12-09 08:00:00,0,-17,1.0,1026.0,NW,154.22,0
2013-12-09 09:00:00,0,-17,3.0,1026.0,NW,163.16,0
2013-12-09 10:00:00,0,-18,4.0,1026.0,NW,172.1,0
2013-12-09 11:00:00,0,-18,5.0,1025.0,NW,181.93,0
2013-12-09 12:00:00,0,-20,6.0,1024.0,NW,189.98,0
2013-12-09 13:00:00,1,-19,7.0,1023.0,NW,198.03,0
2013-12-09 14:00:00,0,-19,6.0,1022.0,NW,205.18,0
2013-12-09 15:00:00,0,-19,6.0,1022.0,NW,213.23,0
2013-12-09 16:00:00,0,-19,6.0,1022.0,NW,220.38,0
2013-12-09 17:00:00,0,-19,5.0,1022.0,NW,225.3,0
2013-12-09 18:00:00,0,-18,2.0,1022.0,NE,1.79,0
2013-12-09 19:00:00,1,-14,0.0,1023.0,NE,2.68,0
2013-12-09 20:00:00,1,-12,-2.0,1023.0,cv,0.89,0
2013-12-09 21:00:00,2,-14,-3.0,1022.0,cv,1.78,0
2013-12-09 22:00:00,2,-14,-2.0,1022.0,cv,2.67,0
2013-12-09 23:00:00,2,-14,-3.0,1022.0,NW,1.79,0
2013-12-10 00:00:00,2,-14,-3.0,1022.0,NW,2.68,0
2013-12-10 01:00:00,2,-13,-5.0,1021.0,cv,0.89,0
2013-12-10 02:00:00,1,-13,-6.0,1021.0,NE,1.79,0
2013-12-10 03:00:00,2,-14,-6.0,1021.0,NW,3.13,0
2013-12-10 04:00:00,2,-12,-4.0,1020.0,NW,4.92,0
2013-12-10 05:00:00,1,-13,-5.0,1019.0,NW,6.71,0
2013-12-10 06:00:00,1,-12,-4.0,1019.0,NW,7.6,0
2013-12-10 07:00:00,1,-12,-4.0,1019.0,NW,9.39,0
2013-12-10 08:00:00,1,-12,-3.0,1019.0,cv,0.45,0
2013-12-10 09:00:00,1,-11,-2.0,1019.0,NE,1.79,0
2013-12-10 10:00:00,1,-12,0.0,1019.0,cv,0.89,0
2013-12-10 11:00:00,2,-14,1.0,1018.0,cv,1.78,0
2013-12-10 12:00:00,1,-18,5.0,1017.0,NW,8.05,0
2013-12-10 13:00:00,0,-19,6.0,1016.0,NW,20.12,0
2013-12-10 14:00:00,0,-19,6.0,1017.0,NW,31.3,0
2013-12-10 15:00:00,0,-22,6.0,1017.0,NW,43.37,0
2013-12-10 16:00:00,0,-22,5.0,1018.0,NW,56.33,0
2013-12-10 17:00:00,0,-22,4.0,1019.0,NW,69.29,0
2013-12-10 18:00:00,0,-22,3.0,1021.0,NW,82.25,0
2013-12-10 19:00:00,0,-21,2.0,1022.0,NW,93.43,0
2013-12-10 20:00:00,0,-20,2.0,1022.0,NW,102.37,0
2013-12-10 21:00:00,0,-21,1.0,1022.0,NW,112.2,0
2013-12-10 22:00:00,0,-20,1.0,1022.0,NW,121.14,0
2013-12-10 23:00:00,0,-21,1.0,1023.0,NW,132.32,0
2013-12-11 00:00:00,0,-20,0.0,1023.0,NW,142.15,0
2013-12-11 01:00:00,0,-19,0.0,1023.0,NW,149.3,0
2013-12-11 02:00:00,0,-20,-1.0,1023.0,NW,156.45,0
2013-12-11 03:00:00,0,-20,-2.0,1023.0,NW,161.37,0
2013-12-11 04:00:00,0,-20,-2.0,1022.0,NW,164.5,0
2013-12-11 05:00:00,0,-18,-4.0,1022.0,SE,1.79,0
2013-12-11 06:00:00,0,-17,-5.0,1022.0,SE,3.58,0
2013-12-11 07:00:00,0,-17,-5.0,1022.0,SE,5.37,0
2013-12-11 08:00:00,1,-15,-1.0,1022.0,SE,7.16,0
2013-12-11 09:00:00,0,-18,1.0,1021.0,SE,8.95,0
2013-12-11 10:00:00,0,-21,3.0,1021.0,SE,14.76,0
2013-12-11 11:00:00,1,-21,4.0,1020.0,SE,20.57,0
2013-12-11 12:00:00,1,-22,5.0,1019.0,SE,25.49,0
2013-12-11 13:00:00,1,-21,6.0,1017.0,NW,9.83,0
2013-12-11 14:00:00,1,-22,7.0,1016.0,NW,17.88,0
2013-12-11 15:00:00,1,-22,7.0,1016.0,NW,25.03,0
2013-12-11 16:00:00,1,-21,7.0,1016.0,NW,33.08,0
2013-12-11 17:00:00,1,-21,6.0,1016.0,NW,38.0,0
2013-12-11 18:00:00,1,-19,3.0,1017.0,cv,0.89,0
2013-12-11 19:00:00,1,-18,3.0,1017.0,SE,0.89,0
2013-12-11 20:00:00,2,-20,3.0,1017.0,NE,1.79,0
2013-12-11 21:00:00,2,-19,2.0,1017.0,NE,3.58,0
2013-12-11 22:00:00,2,-19,1.0,1017.0,cv,0.89,0
2013-12-11 23:00:00,3,-17,-1.0,1017.0,NW,1.79,0
2013-12-12 00:00:00,2,-18,-3.0,1017.0,NW,3.58,0
2013-12-12 01:00:00,1,-16,-3.0,1016.0,cv,0.89,0
2013-12-12 02:00:00,2,-15,-4.0,1016.0,cv,1.34,0
2013-12-12 03:00:00,2,-15,-6.0,1016.0,NW,1.79,0
2013-12-12 04:00:00,1,-15,-7.0,1017.0,NW,4.92,0
2013-12-12 05:00:00,0,-15,-7.0,1018.0,NW,8.05,0
2013-12-12 06:00:00,1,-14,-3.0,1019.0,cv,0.89,0
2013-12-12 07:00:00,1,-19,-1.0,1020.0,NW,8.94,0
2013-12-12 08:00:00,0,-24,-1.0,1021.0,NW,20.12,0
2013-12-12 09:00:00,0,-26,0.0,1022.0,NW,31.3,0
2013-12-12 10:00:00,0,-29,0.0,1023.0,NW,44.26,0
2013-12-12 11:00:00,0,-28,0.0,1024.0,NW,54.09,0
2013-12-12 12:00:00,0,-28,1.0,1023.0,NW,63.92,0
2013-12-12 13:00:00,0,-32,1.0,1023.0,NW,75.99,0
2013-12-12 14:00:00,0,-33,1.0,1023.0,NW,88.06,0
2013-12-12 15:00:00,0,-32,0.0,1023.0,NW,97.0,0
2013-12-12 16:00:00,0,-29,-1.0,1023.0,NW,105.94,0
2013-12-12 17:00:00,0,-29,-3.0,1024.0,NW,113.09,0
2013-12-12 18:00:00,0,-28,-4.0,1024.0,NW,117.11,0
2013-12-12 19:00:00,0,-27,-4.0,1025.0,NE,1.79,0
2013-12-12 20:00:00,1,-26,-5.0,1025.0,cv,0.89,0
2013-12-12 21:00:00,0,-24,-6.0,1025.0,cv,1.78,0
2013-12-12 22:00:00,0,-24,-6.0,1025.0,SE,3.13,0
2013-12-12 23:00:00,1,-21,-8.0,1025.0,SE,4.02,0
2013-12-13 00:00:00,1,-22,-8.0,1025.0,cv,0.89,0
2013-12-13 01:00:00,1,-23,-6.0,1025.0,SE,3.13,0
2013-12-13 02:00:00,1,-21,-7.0,1025.0,SE,4.92,0
2013-12-13 03:00:00,1,-21,-5.0,1026.0,SE,6.71,0
2013-12-13 04:00:00,1,-20,-8.0,1026.0,cv,0.89,0
2013-12-13 05:00:00,1,-21,-9.0,1026.0,NW,1.79,0
2013-12-13 06:00:00,2,-21,-10.0,1027.0,NW,3.58,0
2013-12-13 07:00:00,3,-20,-10.0,1027.0,NW,4.47,0
2013-12-13 08:00:00,3,-19,-7.0,1028.0,cv,0.89,0
2013-12-13 09:00:00,3,-19,-3.0,1028.0,cv,1.34,0
2013-12-13 10:00:00,3,-20,-1.0,1028.0,cv,2.23,0
2013-12-13 11:00:00,1,-25,0.0,1027.0,cv,3.12,0
2013-12-13 12:00:00,2,-26,1.0,1026.0,cv,4.91,0
2013-12-13 13:00:00,2,-25,1.0,1025.0,SE,1.79,0
2013-12-13 14:00:00,1,-25,3.0,1024.0,SE,4.92,0
2013-12-13 15:00:00,2,-25,2.0,1023.0,SE,8.94,0
2013-12-13 16:00:00,2,-24,2.0,1024.0,SE,12.07,0
2013-12-13 17:00:00,3,-23,1.0,1024.0,cv,0.89,0
2013-12-13 18:00:00,3,-20,-4.0,1024.0,NE,1.79,0
2013-12-13 19:00:00,4,-21,-3.0,1024.0,NE,4.92,0
2013-12-13 20:00:00,3,-20,-3.0,1025.0,NE,6.71,0
